timestamp,position_0,position_1,position_2,position_3,position_4,position_5,position_6,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6
1,825,0000,-364,0000,662,0000,783,0000,-899,0000,-814,0000,963,0000,6,2700,5,6700,-108,0000,-13,5000,-200,0000,-137,0000,448,0000,-0.79731956,10313714,0000,0.40327492,-0.64658412,-0.017607498,0.04772649,0.12448938
95,0.003600181,0.042845222,0.01754137,0.020435201,0.021021098,0.01305166,0.031887266,0.015976473,0.75706053,0.098775641,0.079453552,0.11766326,0.10710383,0.18016543,-1854411,0000,-27538389,0000,0.20701446,15038122,0000,-0.26499285,-35367665,0000,0.073091618
96,0.0036340364,0.044434869,0.017743724,0.020499975,0.021261645,0.013285172,0.032253025,0.016166724,0.76461318,0.099255882,0.070040315,0.11818533,0.10903433,0.18070819,-16435071,0000,-24099627,0000,0.22045695,12691062,0000,-0.23065823,-3128922,0000,0.082102913
97,0.0036683113,0.04602973,0.017941823,0.02054216,0.021502001,0.013527793,0.032612072,0.016360868,0.7711766,0.099214629,0.060250691,0.11858384,0.11148952,0.18047129,-16152151,0000,-19773525,0000,0.36025893,10787604,0000,-0.15318523,-24954613,0000,0.12482313
98,0.0037016874,0.047629504,0.018138244,0.02056451,0.021740055,0.013784315,0.032968363,0.016426298,0.77691871,0.099013846,0.05043561,0.11867253,0.11484385,0.18000613,-13888792,0000,-17111507,0000,0.37638992,86327717,0000,-0.13381699,-19277497,0000,0.11614558
99,0.0037345841,0.04922808,0.018335565,0.020568106,0.021977726,0.014048088,0.03332046,0.016430712,0.78139254,0.098943104,0.040708015,0.11870515,0.11825236,0.17921457,-15843511,0000,-13484989,0000,0.32799693,67414124,0000,-0.13557774,-1495875,0000,0.060075302
100,0.0037677205,0.050822521,0.018531147,0.020556122,0.022209645,0.01432037,0.033679807,0.016458208,0.78455815,0.09871273,0.031367993,0.11815598,0.12183005,0.17930635,-17206671,0000,-98044586,0000,0.10350723,49226425,0000,-0.22625635,-0.96520985,0.039382698
101,0.0038009767,0.052422475,0.018727928,0.020532093,0.022440413,0.014595048,0.034046044,0.016492193,0.78764192,0.098648291,0.022691556,0.11760162,0.12493188,0.18006887,-16640831,0000,-63554085,0000,0.2379322,33149198,0000,-0.14966373,-0.68552595,0.046391483
102,0.0038342329,0.054024946,0.018926087,0.020498657,0.022671086,0.014864334,0.034410904,0.01651937,0.79036059,0.098734545,0.014809652,0.11714852,0.12687406,0.18054107,-12602793,0000,-30529623,0000,0.37773417,17730654,0000,-0.097721615,-0.39983451,0.046057732
103,0.0038680285,0.055620166,0.019126284,0.02045887,0.022904634,0.015129005,0.034768094,0.016595054,0.7918105,0.099007282,0.0078689599,0.11707368,0.12796641,0.18015184,-13760192,0000,0.23919587,0.39924217,0.61163363,-0.0070429993,-0.16720959,0.092449215
104,0.0039023632,0.057213948,0.019330135,0.020414648,0.023137799,0.015385288,0.035120131,0.01670952,0.7928266,0.099590988,0.0018729836,0.11697544,0.12800139,0.17932513,-12345593,0000,35056341,0000,0.33740668,-0.41671741,-0.069549618,-0.011681309,0.069754101
105,0.003936758,0.058801978,0.01953147,0.020366172,0.02337384,0.015632642,0.035472467,0.016807093,0.79306425,0.099806298,-0.0033492324,0.11718448,0.12713655,0.17869372,-13297233,0000,70884281,0000,0.43284841,-18443106,0000,-0.041377621,0.066416584,0.040050201
106,0.0039698944,0.060384614,0.019734903,0.020310864,0.02361295,0.015871788,0.035836248,0.016759313,0.79271507,0.10018826,-0.0082101052,0.11765851,0.12562376,0.17933309,-10648074,0000,11095602,0000,0.4651104,-31737736,0000,0.041377621,-0.024697624,0.064080322
107,0.0040024915,0.061968989,0.019936957,0.020248427,0.023856182,0.016102604,0.0362068,0.016667158,0.7926095,0.10035601,-0.012811869,0.11845,0.12358063,0.1805217,-10185114,0000,15393412,0000,0.55651939,-44776958,0000,0.11885061,-0.017021336,0.076095383
108,0.0040360473,0.063550547,0.020135116,0.020179338,0.024098934,0.016324012,0.036570641,0.016689307,0.79224342,0.10010072,-0.017158392,0.11903524,0.12100536,0.18080147,-10287994,0000,19446881,0000,0.61297787,-62574825,0000,0.25354797,0.21760609,0.10780179
109,0.0040706217,0.065127731,0.020332676,0.020103238,0.024343604,0.016558663,0.036922498,0.016808889,0.79151312,0.099836569,-0.021336698,0.1196952,0.1202694,0.17982686,-0.77159958,23528643,0000,0.61566637,-864487,0000,0.14614223,0.93550595,0.042720215
110,0.0041046569,0.066699402,0.020531015,0.020013536,0.024585206,0.016811591,0.037263809,0.016850634,0.79037762,0.099703155,-0.026039554,0.11991635,0.12150823,0.17799256,-10930994,0000,25977186,0000,0.61028938,-10787604,0000,0.26147135,16794384,0000,0.059074047
111,0.0041376136,0.068259329,0.020729473,0.019908015,0.024823261,0.017082254,0.03761267,0.016776169,0.78829476,0.09960839,-0.031383751,0.11973855,0.12427295,0.17728012,-0.83332755,2882696,0000,0.41402892,-1327581,0000,0.12677399,25385153,0000,0.027367638
112,0.0041715289,0.06980793,0.020928411,0.019788532,0.025057289,0.017368318,0.037972915,0.01681247,0.78549596,0.099580531,-0.037055274,0.11919363,0.1280247,0.17784868,-10956714,0000,31630439,0000,0.53769989,-15659165,0000,0.28524147,32340538,0000,0.055402779
113,0.004207901,0.071348383,0.021130106,0.019657005,0.025291796,0.017657737,0.038337116,0.017087187,0.782442,0.099833875,-0.042796912,0.11880563,0.13136167,0.17869901,-0.7381636,34421057,0000,0.59012563,-17249412,0000,0.10036274,37737302,0000,0.034376423
114,0.0042460109,0.07288482,0.021331201,0.019522242,0.025525632,0.01793619,0.038692269,0.017480742,0.77959735,0.099976631,-0.047713784,0.11842813,0.13293468,0.17847445,-10442314,0000,36915896,0000,0.65733812,-18401434,0000,0.22713673,40083577,0000,0.095119228
115,0.0042846001,0.074404779,0.021533555,0.019392214,0.025758222,0.018206554,0.039038013,0.017843505,0.7756738,0.10021666,-0.051173915,0.11800148,0.13338416,0.17735406,-0.77674358,40079454,0000,0.57130613,-19198575,0000,0.19368248,40974694,0000,0.090112953
116,0.0043248671,0.075915091,0.021735189,0.019271053,0.025992058,0.01846074,0.03938232,0.018301508,0.77157024,0.10033679,-0.053055186,0.11778481,0.13212587,0.17631392,-10365154,0000,43893728,0000,0.81192683,-20017223,0000,0.24034235,39883326,0000,0.041385208
117,0.0043668118,0.077422347,0.021936884,0.019156724,0.026228866,0.018690238,0.039734357,0.01883568,0.76798179,0.10043888,-0.053877092,0.11790867,0.12865049,0.17625479,-0.78703157,47954914,0000,0.90333582,-21096655,0000,0.33278172,36585859,0000,0.065081577
118,0.0044094157,0.078920615,0.022138638,0.019043592,0.026473345,0.018903018,0.040095441,0.019328936,0.76421222,0.10052655,-0.054414789,0.11877475,0.12419837,0.1771123,-0.90534351,51566,0000,0.95172881,-22122318,0000,0.43754633,35527866,0000,0.073425369
119,0.0044531582,0.08041307,0.02233494,0.018934356,0.02672137,0.019100338,0.040455567,0.019837391,0.76061531,0.1000514,-0.054455443,0.11982236,0.11909073,0.17770244,-10956714,0000,54817006,0000,0.97995805,-23100932,0000,0.36535559,37844103,0000,0.061744061
120,0.0044984586,0.081897916,0.02253268,0.018828356,0.026972368,0.019307785,0.040806046,0.020399959,0.7569768,0.099815091,-0.054164404,0.12095764,0.11601727,0.17720981,-10570914,0000,57201249,0000,0.86166407,-24328232,0000,0.39880983,40116952,0000,0.068085342
121,0.0045431598,0.08336874,0.022731558,0.018725052,0.027221927,0.019514513,0.041146758,0.020790082,0.75266384,0.099739893,-0.053661931,0.12172207,0.11348661,0.175839,-12397033,0000,59243416,0000,0.81595958,-25655006,0000,0.37680046,43474494,0000,0.028035141
122,0.0045871419,0.084824943,0.022929537,0.018623126,0.027472254,0.019728012,0.041490885,0.021030274,0.74775138,0.09958986,-0.053122126,0.1224103,0.11213918,0.17508391,-11162474,0000,60256783,0000,0.90736856,-2690247,0000,0.37151821,47359363,0000,0.017355087
123,0.0046334009,0.086265866,0.023129554,0.018522938,0.027720759,0.019944806,0.041844719,0.021450127,0.74229343,0.099673558,-0.052516512,0.12277873,0.11139081,0.17545055,-10313714,0000,60866347,0000,0.93963056,-27671381,0000,0.45163233,51331008,0000,0.081101658
124,0.0046806188,0.087686357,0.023330889,0.018433296,0.027967442,0.02016256,0.042206642,0.021881883,0.73588376,0.099872343,-0.050977406,0.12289131,0.11088799,0.1765528,-0.99279146,61290727,0000,0.90199157,-28080033,0000,0.35479109,54535024,0000,0.070087852
125,0.0047273573,0.089087672,0.023531265,0.018359173,0.028210961,0.020378935,0.042567068,0.022179356,0.72883856,0.099935497,-0.048194175,0.122665,0.11034791,0.17728479,-10982434,0000,61725394,0000,0.84553308,-28511537,0000,0.33718359,55436154,0000,0.069086597
126,0.0047755938,0.090468794,0.023730024,0.018299492,0.028451509,0.020586861,0.042918565,0.022567139,0.72118305,0.09982424,-0.044523482,0.12218674,0.10907095,0.17697757,-10545194,0000,61987738,0000,0.81595958,-28827435,0000,0.34774809,54695225,0000,0.075427879
127,0.0048231711,0.091833617,0.023930759,0.018251555,0.028693398,0.020784481,0.043263352,0.022811446,0.71342878,0.099932958,-0.040412474,0.12193835,0.10701875,0.17606067,-0.9079155,62252654,0000,0.9624828,-28823403,0000,0.46131645,53527094,0000,0.067084087
128,0.00486967,0.09318406,0.024131196,0.018221654,0.028936055,0.020969997,0.043610355,0.022899041,0.70578726,0.09998999,-0.035320045,0.12181634,0.10416659,0.17554886,-0.75359559,6233753,0000,1022974,0000,-28606978,0000,0.47804358,5273944,0000,0.073425369
129,0.0049176668,0.094511672,0.024331332,0.018210869,0.029182163,0.021144307,0.043967844,0.02311891,0.69739105,0.10000565,-0.029334617,0.12206387,0.10076432,0.17618803,-0.98764746,62821066,0000,0.92887656,-28351571,0000,0.39616871,52602602,0000,0.056737785
130,0.0049657235,0.095821009,0.024529491,0.018216741,0.029427312,0.021312806,0.044327071,0.023300805,0.68884649,0.099820432,-0.022880466,0.12216603,0.097461279,0.17687314,-11393954,0000,63536081,0000,0.82133658,-2837039,0000,0.35567146,51925086,0000,0.029703899
131,0.0050134806,0.097114047,0.024726871,0.01823286,0.029674475,0.021475252,0.04468534,0.023416356,0.68038099,0.099594361,-0.016692496,0.12244909,0.094213631,0.17732536,-10390874,0000,64343689,0000,0.88048357,-2854111,0000,0.42257996,50760293,0000,0.026366383
132,0.0050621366,0.098389168,0.024927607,0.018255989,0.029923459,0.021633084,0.045035699,0.023598681,0.67181694,0.099749066,-0.011041032,0.1228577,0.091154136,0.17689617,-0.9233475,65202736,0000,0.98533505,-28668814,0000,0.50269407,50242978,0000,0.072424114
133,0.0051097139,0.09964871,0.025127264,0.018287867,0.030175511,0.021780849,0.0453842,0.023636679,0.66340776,0.099764969,-0.0056450254,0.12349137,0.087699855,0.17636706,-0.86676353,65565388,0000,10955635,0000,-28834157,0000,0.50621557,5071023,0000,0.090780457
134,0.0051566921,0.10089447,0.025328599,0.018328793,0.030425646,0.021933468,0.045736955,0.023607159,0.65530222,0.099945482,-0.00042340864,0.12380658,0.085421796,0.1763692,-0.93620749,65508804,0000,0.99340055,-29021007,0000,0.52734457,50857081,0000,0.10479803
135,0.0052049286,0.10212022,0.025529575,0.018379966,0.030674247,0.022087346,0.046096183,0.023709381,0.64681643,0.10005393,0.0047785348,0.12390533,0.083725186,0.17701808,-11239634,0000,65753144,0000,0.84553308,-29125859,0000,0.37680046,5122087,0000,0.04772649
136,0.0052516671,0.10332679,0.025727315,0.018444441,0.030921505,0.022235231,0.046454032,0.023641355,0.63811033,0.099817112,0.010270347,0.12385012,0.081768673,0.17739936,-12731393,0000,65395636,0000,0.86704107,-29245497,0000,0.36095371,51911736,0000,0.058072792
137,0.0052973869,0.10451694,0.025925953,0.018519942,0.031164737,0.022386233,0.046808525,0.023485061,0.62950359,0.099717544,0.015766332,0.12340328,0.080515069,0.17736883,-11008154,0000,64930105,0000,0.98264655,-29148711,0000,0.40585283,52772815,0000,0.10379677
138,0.0053441254,0.1056875,0.026126389,0.018608206,0.031407777,0.022537473,0.047159123,0.023461899,0.62065879,0.099817647,0.021439446,0.12302663,0.07953614,0.17695491,-11702594,0000,63996469,0000,10028103,0000,-28861042,0000,0.48860807,52856253,0000,0.10212801
139,0.005389246,0.10683996,0.026327544,0.018707914,0.031647749,0.022689853,0.047510081,0.023281577,0.61177334,0.099969637,0.027122438,0.12241852,0.078866858,0.17665973,-13940232,0000,63039686,0000,0.89392607,-28375767,0000,0.40233133,51668097,0000,0.046725235
140,0.0054322693,0.10797391,0.026526603,0.018824641,0.031885516,0.022837259,0.047866792,0.022927596,0.6028134,0.099881517,0.033370581,0.12171152,0.077834079,0.17699883,-15612031,0000,62090618,0000,0.83209058,-27808494,0000,0.29580597,50052739,0000,0.025365128
141,0.0054749931,0.10908557,0.026725181,0.018959343,0.032122037,0.022973759,0.048226858,0.022614458,0.59341639,0.099763068,0.040166742,0.12102127,0.075917298,0.17760567,-15457712,0000,60622007,0000,0.90064732,-2733263,0000,0.36711634,48881271,0000,0.056404034
142,0.0055171176,0.11018212,0.026923879,0.019109985,0.032363351,0.023107263,0.048586924,0.022304016,0.58438877,0.099680297,0.047197559,0.12094847,0.074084266,0.17809113,-13194353,0000,59693515,0000,0.94231906,-26727717,0000,0.39969021,48393993,0000,0.08744294
143,0.0055588827,0.11125951,0.027124256,0.019275367,0.032608692,0.023233397,0.048944533,0.022019721,0.5752492,0.099781861,0.054296275,0.12129287,0.071880809,0.17823384,-14017392,0000,5803972,0000,10108758,0000,-26233033,0000,0.41817808,47359363,0000,0.10212801
144,0.0056014268,0.11231999,0.027325351,0.019455191,0.03285643,0.023352161,0.049300465,0.02187018,0.56624777,0.09993502,0.061419354,0.12180809,0.069381013,0.17818022,-12782833,0000,56270185,0000,0.87510657,-25698022,0000,0.33454247,46464909,0000,0.076429134
145,0.0056438509,0.1133447,0.02752363,0.019661799,0.03310273,0.023468348,0.049657295,0.02173856,0.55546933,0.099775916,0.069796287,0.12207645,0.067123521,0.1782272,-13965952,0000,55210522,0000,0.77563209,-25288026,0000,0.31253309,45700617,0000,0.068085342
146,0.0056850766,0.11435204,0.027722628,0.019881589,0.033350468,0.023589089,0.050016462,0.021513414,0.54510886,0.099720541,0.077816092,0.12243494,0.065772918,0.17849849,-11831194,0000,54649826,0000,0.87241807,-24879374,0000,0.28700222,44906288,0000,0.050396503
147,0.0057272611,0.11536255,0.027919948,0.020087838,0.033599548,0.023707493,0.05037557,0.021429181,0.53713808,0.09950846,0.082877724,0.12285597,0.064458757,0.17870952,-0.93106349,52944591,0000,0.95576155,-24138692,0000,0.4595557,43624682,0000,0.12181936
148,0.005771363,0.11636125,0.028118886,0.020303015,0.03384604,0.023820565,0.05073258,0.021553541,0.52958101,0.099500576,0.087819864,0.12293394,0.062874121,0.17866862,-0.99536346,52317023,0000,0.85091008,-22826705,0000,0.28876297,42186212,0000,0.072090363
149,0.0058148658,0.11733713,0.028319263,0.020537186,0.034089176,0.023931119,0.051087073,0.021593109,0.52125235,0.099638084,0.093673061,0.12266074,0.061354736,0.17838423,-12448473,0000,5186178,0000,0.59819113,-22006712,0000,0.20072548,38718532,0000,0.029370148
150,0.0058581288,0.1183003,0.028517362,0.020783942,0.03432608,0.024027712,0.051442645,0.021600788,0.51331908,0.099520391,0.099613968,0.12181901,0.058743074,0.17826459,-11213914,0000,50220845,0000,0.63583012,-2176878,0000,0.2632321,34613387,0000,0.014351322
151,0.0059028898,0.11924723,0.028717259,0.021032854,0.034562888,0.024121668,0.051801872,0.021756734,0.50534863,0.099606005,0.10458241,0.12113604,0.056390101,0.17853439,-0.7253036,49323217,0000,0.80386134,-21252588,0000,0.40321171,33945883,0000,0.061744061
152,0.0059474113,0.12018218,0.028916976,0.021287279,0.034797971,0.024221077,0.05216044,0.021857537,0.49777382,0.099656519,0.10910844,0.12041709,0.055052985,0.17868431,-0.50925572,48073226,0000,0.92618806,-20669184,0000,0.41113508,34670124,0000,0.094785477
153,0.0059912136,0.12110563,0.029116993,0.021549853,0.035034204,0.024331632,0.052516252,0.021866261,0.49056351,0.099726885,0.11354418,0.11995697,0.055097838,0.17852861,-0.52211572,46167375,0000,0.72858335,-20346564,0000,0.34422659,34623399,0000,0.062077812
154,0.0060355553,0.12201079,0.02931683,0.021816862,0.035269766,0.024440868,0.052866491,0.02192717,0.48296765,0.099765201,0.1175362,0.11952178,0.055001894,0.17784678,-0.74330759,44948247,0000,0.4893069,-19884142,0000,0.2033666,34786937,0000,0.011681309
155,0.0060797771,0.12290434,0.029515348,0.022089503,0.035506574,0.024554179,0.053218647,0.02196392,0.4757285,0.099664026,0.12129308,0.11929824,0.055332596,0.17749307,-0.5478357,43363896,0000,0.49871665,-19397524,0000,0.1963236,3471685,0000,0.0080100403
156,0.006123939,0.12378458,0.029712549,0.022367477,0.035747313,0.024675279,0.053579492,0.021987321,0.46860694,0.099451271,0.12483187,0.11951251,0.056376142,0.17807896,-0.1903279,41630369,0000,0.70976385,-18861168,0000,0.29228447,3376232,0000,0.064080322
157,0.0061693592,0.124652,0.029909689,0.022650964,0.035994476,0.024795361,0.053942315,0.02213188,0.46162737,0.099275056,0.12821418,0.12032626,0.057109106,0.17874541,0.0077159958,40058878,0000,0.77159934,-18008914,0000,0.34158546,32400613,0000,0.094451725
158,0.0062143,0.12551073,0.030108747,0.022940443,0.036243652,0.02491017,0.054298666,0.022199585,0.45517486,0.099325852,0.13151924,0.12117862,0.05716817,0.17863142,-0.1748959,38160743,0000,0.61432212,-17106922,0000,0.27203585,30888718,0000,0.096120483
159,0.0062572035,0.12635532,0.030305948,0.02323933,0.036491006,0.025019466,0.054647706,0.022050015,0.44859871,0.099180721,0.13510404,0.12167833,0.056664148,0.17780919,-0.30863983,3647094,0000,0.54979814,-16172668,0000,0.21128998,28936271,0000,0.042052711
160,0.0063001669,0.12718816,0.030504946,0.023546365,0.036733279,0.025130021,0.05499405,0.021936358,0.44216334,0.099244384,0.13878683,0.12156998,0.056386768,0.17688175,-0.39865978,34930313,0000,0.5135034,-15292185,0000,0.22977785,2688036,0000,0.063746571
161,0.0063433102,0.1280116,0.030705202,0.023859274,0.036971621,0.025232786,0.055347525,0.021863409,0.43607428,0.099421143,0.14232027,0.1210902,0.055385891,0.17685288,-0.38837179,33374254,0000,0.59953538,-14429177,0000,0.24298347,24690949,0000,0.056070282
162,0.0063849553,0.12882227,0.03090456,0.024178653,0.037208717,0.025330277,0.055713044,0.021655247,0.42992671,0.099472676,0.14579417,0.12058176,0.054057871,0.17803419,-0.42437977,32039387,0000,0.64658412,-13654889,0000,0.27643772,22638376,0000,0.062745316
163,0.0064267803,0.12962911,0.031105235,0.024502047,0.03744102,0.025422795,0.056075027,0.021506693,0.42462517,0.099645718,0.14897477,0.11969562,0.052498124,0.1786257,-0.60184767,30467895,0000,0.59281413,-12996206,0000,0.25883022,2089953,0000,0.070755356
164,0.006469564,0.1304239,0.031302676,0.024825801,0.037671692,0.025515014,0.05643006,0.021483724,0.41917952,0.09946059,0.15155521,0.11882374,0.051220361,0.17840383,-0.82818355,28960704,0000,0.48258565,-12250148,0000,0.16551048,20088514,0000,0.070087852
165,0.0065109095,0.13121372,0.031500595,0.025150454,0.037898434,0.025605914,0.056775745,0.021321533,0.41432564,0.099360418,0.15370943,0.11773314,0.050066323,0.17729156,-0.85133154,27702997,0000,0.52425739,-1147586,0000,0.12853474,1943436,0000,0.075761631
166,0.0065511766,0.13199527,0.031698754,0.025476605,0.038127668,0.025706762,0.057122688,0.02108393,0.40961564,0.099304247,0.15558261,0.11710993,0.050137778,0.17652758,-0.83847154,25817722,0000,0.59550263,-10880357,0000,0.14878336,17548663,0000,0.05773904
167,0.0065920427,0.13276256,0.031894517,0.025803235,0.038358915,0.025808148,0.057479339,0.020953756,0.40442151,0.099019632,0.15712909,0.11681272,0.050248884,0.17688712,-0.95421148,24621743,0000,0.5135034,-1022974,0000,0.11620949,15983368,0000,0.054735275
168,0.0066327292,0.13352853,0.032091597,0.026132022,0.038592751,0.025912471,0.05784324,0.020831651,0.40013438,0.098923767,0.15858199,0.11683378,0.050631376,0.17789979,-11008154,0000,24187075,0000,0.5108149,-96328935,0000,0.070429993,14444773,0000,0.057405289
169,0.0066729363,0.13428785,0.032289037,0.026462307,0.038827067,0.026009603,0.058201688,0.020686036,0.39603956,0.098883018,0.15989412,0.1168986,0.050218317,0.17816465,-10648074,0000,23003955,0000,0.55651939,-93734533,0000,0.10564499,13203216,0000,0.08343792
170,0.0067135628,0.13504418,0.032486897,0.026788817,0.039067806,0.026109192,0.05854929,0.020611475,0.39246408,0.098892372,0.16056631,0.11759278,0.050133535,0.17729196,-11188194,0000,22016308,0000,0.60894513,-90051289,0000,0.11532911,13123116,0000,0.08944545
171,0.006754429,0.13579859,0.032687453,0.027111013,0.03931075,0.026219447,0.058890901,0.020575803,0.38941197,0.099169498,0.16067264,0.11836865,0.051132324,0.1759946,-12011233,0000,21833696,0000,0.58609288,-84862485,0000,0.092439365,12886152,0000,0.10045926
172,0.0067937972,0.13654694,0.032890166,0.027429734,0.039557242,0.026339229,0.059237784,0.020397462,0.38636507,0.099606921,0.16041016,0.11934406,0.052884086,0.17548403,-13142913,0000,20593993,0000,0.55383089,-82294968,0000,0.080114117,11184019,0000,0.035377678
173,0.0068320868,0.13729128,0.033090962,0.027743481,0.039802487,0.026454038,0.059595154,0.020146927,0.38352607,0.099765103,0.15970283,0.11999978,0.053788154,0.17612418,-15200512,0000,19403157,0000,0.4812414,-77549767,0000,0.076592617,10706754,0000,0.027701389
174,0.0068708558,0.13803185,0.03328954,0.028056568,0.040044952,0.026568967,0.059957377,0.019994442,0.38087737,0.099669937,0.15907105,0.1202463,0.054523396,0.17712167,-15071912,0000,18238042,0000,0.52560164,-71514085,0000,0.079233742,10973755,0000,0.080100403
175,0.0069095648,0.13876912,0.033488419,0.028371094,0.040283869,0.026691985,0.060312469,0.019866454,0.37842886,0.09962378,0.15870944,0.12008879,0.055920528,0.17720659,-13554433,0000,17072927,0000,0.63583012,-68126576,0000,0.11092724,10296239,0000,0.1188156
176,0.0069477945,0.13950195,0.033685679,0.028685261,0.04051876,0.026812906,0.060655278,0.019716132,0.37602661,0.099425051,0.1583842,0.11956012,0.0568285,0.17604615,-14120272,0000,15568308,0000,0.61701062,-65249882,0000,0.16022823,0.93183469,0.10880305
177,0.0069861439,0.14023287,0.033883718,0.028994334,0.040750871,0.026934366,0.060994372,0.019607852,0.37391308,0.099343976,0.15761467,0.11885915,0.057608819,0.17474628,-14943312,0000,14243728,0000,0.4893069,-58152243,0000,0.027291622,0.91848462,0.047392738
178,0.0070247332,0.14095875,0.03407978,0.029302029,0.040976749,0.027059841,0.061341615,0.019545205,0.37171892,0.09908137,0.15686124,0.11767518,0.058634533,0.17452132,-17232391,0000,13315237,0000,0.37504567,-50960507,0000,0.013205624,0.85039928,0.05573653
179,0.0070624835,0.14168128,0.034275662,0.029608825,0.041201382,0.027179024,0.061697906,0.019411202,0.36962802,0.098853308,0.15616861,0.11660337,0.058825945,0.17524615,-15663471,0000,12494769,0000,0.38445542,-45933013,0000,-0.018487873,0.70421604,0.067751591
180,0.0071002937,0.14240495,0.03447454,0.029914004,0.041426302,0.027297188,0.062057193,0.019309977,0.36806916,0.098970477,0.15545271,0.1157747,0.058877202,0.17612564,-15303392,0000,11720598,0000,0.50409365,-40999617,0000,0.022009373,0.49729,0.078097893
181,0.0071393624,0.14312634,0.034672939,0.030217025,0.041655057,0.027415532,0.06240851,0.019354847,0.36659437,0.099016259,0.15466428,0.11549525,0.058936174,0.17603226,-15509152,0000,10954142,0000,0.44763516,-3552852,0000,-0.0035214996,0.29270022,0.05573653
182,0.0071790301,0.14384653,0.034875173,0.030520106,0.041884099,0.027532199,0.062751918,0.019450651,0.36529469,0.099436388,0.15403954,0.11530043,0.058815582,0.1751666,-16563671,0000,10390874,0000,0.36832442,-29828901,0000,0.0079233742,0.14384697,0.068085342
183,0.0072176792,0.14456672,0.035077707,0.030822647,0.042117264,0.027642514,0.063095027,0.019425432,0.36425496,0.099802456,0.1534858,0.11555686,0.05808395,0.17444412,-16383631,0000,9215471,0000,0.44494666,-26347295,0000,-0.026411247,0.098790497,0.047058987
